DateTime,ANNEX_AE2_ACTIVE_POWER,ANNEX_AE4_ACTIVE_POWER,ANNEX_AE5_ACTIVE_POWER,ANNEX_AE7_ACTIVE_POWER,ANNEX_AE9_ACTIVE_POWER
2/15/2021 8:48,0.331200033,0.0007,0.301000029,0.0348,0.167100012
2/15/2021 9:00,0.309100032,0.0006,0.318200022,0.035100006,0.139900014
2/15/2021 9:12,0.30340001,0.0007,0.298700035,0.034900002,0.137400016
2/15/2021 9:24,0.318000019,0.0006,0.325900018,0.035,0.146300003
2/15/2021 9:36,0.318900019,0.0007,0.298900008,0.035,0.140699998
2/15/2021 9:48,0.310700029,0.0006,0.321400017,0.0348,0.14640002
2/15/2021 10:00,0.319200039,0.0006,0.320200026,0.035,0.139100015
2/15/2021 10:12,0.310500026,0.0007,0.300200015,0.0348,0.154500008
2/15/2021 10:24,0.322000027,0.0006,0.319400012,0.035100006,0.145100012
2/15/2021 10:36,0.306700021,0.0007,0.300600022,0.034900002,0.13970001
2/15/2021 10:48,0.305500001,0.0007,0.326200038,0.034900002,0.136000007
2/15/2021 11:00,0.3204,0.0006,0.299899995,0.035200004,0.146900013
2/15/2021 11:12,0.318600029,0.0006,0.296500027,0.035200004,0.139100015
2/15/2021 11:24,0.307600021,0.0007,0.322300047,0.035300002,0.147
2/15/2021 11:36,0.320300043,0.0007,0.318800032,0.035200004,0.145300016
2/15/2021 11:48,0.309000015,0.0006,0.297200024,0.035,0.134900019
2/15/2021 12:00,0.312300026,0.0006,0.327800035,0.035200004,0.146000013
2/15/2021 12:12,0.338800043,0.0007,0.293600023,0.0348,0.13970001
2/15/2021 12:24,0.309800029,0.0006,0.291900009,0.034900002,0.139900014
2/15/2021 12:36,0.317700028,0.0007,0.317900002,0.035100006,0.145300016
2/15/2021 12:48,0.318500012,0.0007,0.32280004,0.034900002,0.137000009
2/15/2021 13:00,0.310000002,0.0006,0.291200012,0.035,0.146000013
2/15/2021 13:12,0.310800046,0.0007,0.317700028,0.035,0.142000005
2/15/2021 13:24,0.318100035,0.0006,0.292400002,0.0348,0.152400017
