,temp,feelslike,dew,humidity,precip,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,month,day,time,onefourtyfive_ago,onethirty_ago,onefifteen_ago,one_ago,fourtyfive_ago,thirty_ago,fifteen_ago,Percent Output
94150,0.32955798460074737,0.2767630026871311,1.09668211141092,1.3331734171047491,-0.09736502153830026,-1.5816809191603467,-1.3002208989755146,-1.523482211334567,1.1897120883294314,0.32033039619943027,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,1.057930588684102,-0.7577853585629267,-1.3720718165786674,-0.662630314804467,-0.6522663595820773,-0.652338601460562,-0.6518751830749918,-0.6517578036832496,-0.6522564531711454,-0.6521971546209225,-0.0010795007309119537
94166,0.3713881681717374,0.31426688405494746,1.1092138744441964,1.2590814962762205,-0.09736502153830026,-1.311050641706443,-0.900431860908471,-1.6143281534349456,1.1872734967643617,0.32033039619943027,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,1.057930588684102,-0.7577853585629267,-1.2275308852668758,-0.6521306977317619,-0.6522105195067367,-0.6518360402186111,-0.6518193393513976,-0.6523162610628646,-0.6522564531711454,-0.6522530044874054,-0.0011469695265939508
94182,0.3654124276615955,0.30890918671668754,1.1593409265773011,1.3936661879077885,-0.09736502153830026,-0.47209678159934054,-0.38907378896225253,-1.6446101341350832,1.1897120883294314,0.32033039619943027,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,1.057930588684102,-0.7577853585629267,-1.0829899539550842,-0.6520748487047794,-0.6517079588286699,-0.6517802000806164,-0.6523777765873398,-0.6523162610628646,-0.6523123009670283,-0.6525881036863022,-0.0010682559316316207
94198,0.3654124276615955,0.30890918671668754,1.1092138744441964,1.2689291566395056,-0.09736502153830026,-0.14734044865465606,-0.19382797967369642,-1.674892114835221,1.2360453280657593,0.32033039619943027,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,1.057930588684102,-0.7577853585629267,-0.9384490226432928,-0.6515722074619371,-0.6516521187533292,-0.652338601460562,-0.6523777765873398,-0.6523721068008261,-0.6526473877423254,-0.6521971546209225,-0.0010345215337906222
94214,0.37736390868187847,0.31962458139320665,1.1593409265773011,1.363185334402381,-0.09736502153830026,-0.2285295318908272,-0.19382797967369642,-1.7505970665855477,1.2506768774561785,0.26478849120858167,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,1.057930588684102,-0.7577853585629267,-0.7939080913315013,-0.6515163584349547,-0.6522105195067367,-0.652338601460562,-0.6524336203109339,-0.6527071812285952,-0.6522564531711454,-0.6520296050214742,-0.0010345215337906222
94230,0.3654124276615955,0.30890918671668754,1.1593409265773011,1.3936661879077885,-0.09736502153830026,-0.6615379758170734,0.0386075075745847,-1.6446101341350832,1.1897120883294314,0.26478849120858167,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,1.057930588684102,-0.7577853585629267,-0.6493671600197098,-0.6520748487047794,-0.6522105195067367,-0.6523944415985565,-0.6527686826524992,-0.6523162610628646,-0.6520889097834969,-0.6520296050214742,-0.0013493759136399418
94246,0.3654124276615955,0.30890918671668754,1.1342774005107492,1.323794692949239,-0.09736502153830026,-0.4991598093447311,-0.20312539916362765,-1.6446101341350832,1.0580281438156571,-0.012921033745657475,-0.6070925519129615,-0.6507875598433404,-0.6351752151001705,1.057930588684102,-0.7577853585629267,-0.5048262287079183,-0.6520748487047794,-0.6522663595820773,-0.6527294824265238,-0.6523777765873398,-0.6521487238489801,-0.6520889097834969,-0.6535934012829926,0.021556280220398072
94262,0.41919409225286847,0.357128462761023,1.1593409265773011,1.2689291566395056,-0.09736502153830026,-0.09321439316387523,-0.1473408822240402,-1.7051740955353414,0.99950194625398,0.09816277623603877,-0.35577257408382423,-0.3076858742050705,-0.22704291429046686,1.057930588684102,-0.7577853585629267,-0.3602852973961268,-0.6521306977317619,-0.6526014000341219,-0.652338601460562,-0.6522102454165571,-0.6521487238489801,-0.653652648068217,-0.5398272232575346,0.03120431800292365
94278,-0.8954688199782409,-0.8215649516560586,-0.9898564336295759,-0.37422331540583803,-0.09736502153830026,-1.608743946905737,-1.356005415915102,1.8378176463799545,1.1750805389390122,0.3758723011902779,0.24986737248803118,0.2641502685253795,0.18108938651923684,1.3451764267034303,0.5950946867852729,-0.07120343477254376,-0.6524657918936567,-0.6522105195067367,-0.6521710810465784,-0.6522102454165571,-0.6537124045119022,-0.5398906878548294,-0.49190803781529474,0.12739233104689082
94294,0.5148059404151306,0.4428516201731741,1.1781385711272154,1.0766653114515519,-0.09736502153830026,1.2058109386148634,0.029310088084653452,-1.7203150858854102,1.1750805389390122,0.32033039619943027,0.3240273659458094,0.3785174970714694,0.18108938651923684,1.057930588684102,-0.7577853585629267,-0.21574436608433528,-0.6520748487047794,-0.6520429992807144,-0.6521710810465784,-0.6537738696771951,-0.5399546362843229,-0.49197327898733484,-0.014168279921447707,0.21434836388170475
94310,0.6462722316382418,0.5607209616148824,1.0778844668610057,0.584751229495055,-0.09736502153830026,0.9351806611609597,0.13158170247389714,-1.6446101341350832,0.99950194625398,0.3758723011902779,0.4476273550421064,0.4928847256175594,0.5892216873289405,1.057930588684102,-0.7577853585629267,-0.07120343477254376,-0.651907301623832,-0.6520429992807144,-0.6537346049104258,-0.5400202047157815,-0.4920389931133544,-0.014251233005343143,0.4177187375900229,0.09343303722028563
94326,0.6881024152092318,0.8286058285278555,1.1530750450606635,0.6555605968691547,-0.09736502153830026,0.39392010625315177,0.1687713804336221,-1.735456076235479,1.1750805389390122,0.26478849120858167,0.38170736085741463,0.3785174970714694,0.5892216873289405,1.057930588684102,-0.7577853585629267,0.07333749653924775,-0.651907301623832,-0.6536065213902554,-0.5399882438155263,-0.49210628987194616,-0.014334550590667867,0.41761977255681987,-0.1828348766994951,0.17867986056448895
94342,0.6940781557193728,0.8339635258661147,1.1217456374774728,0.5730278243006676,-0.09736502153830026,0.1774158842900287,0.34542235074231575,-1.735456076235479,1.2360453280657593,0.1537046812268864,-0.11681259516431666,-0.07895141711289051,-0.22704291429046686,1.057930588684102,-0.7577853585629267,0.21787842785103925,-0.6534710743793413,-0.5398602879211497,-0.49207740541620204,-0.014419078247041323,0.4175205410656258,-0.18291157657158286,0.24056296110659026,0.0641178454964579
94358,0.1443100287863633,0.11067438520108731,0.8084515616455665,1.1066772287491837,8.40282303043306,0.7186764391978367,1.2100823633059214,-1.6294691437850144,1.1580103979835228,-0.2906305586998966,-0.5658925555475292,-0.5364203312972504,-0.6351752151001705,1.057930588684102,-0.7577853585629267,0.36241935916283075,-0.539706606416042,-0.49194950327878717,-0.014420865010816982,0.41742043630701403,-0.1829886792344033,0.24047056401638522,-0.3284354786201474,0.013617451928483078
94374,0.16821299082692925,0.13210517455412546,0.9087056659117762,1.280183625626118,10.793500920050004,-0.39090769836316946,0.5406681600308719,-2.1745447963873716,0.755642789746991,0.20924658621773404,-0.37225257262999717,-0.4220531027511604,-0.22704291429046686,1.057930588684102,-0.7577853585629267,0.5069602904746222,-0.4917881412650794,-0.01429349881402057,0.4173909221010422,-0.18306712350156693,0.240377860251742,-0.3285067804382011,-0.5792572289943895,0.10956932418756325
94390,0.24589761745876737,0.20175523995149833,0.9212374289450526,1.125903613267979,0.16826585508580477,0.44804616174393264,-1.3281131574453082,-1.9322889507863221,0.9824318052984907,0.3758723011902779,0.04386739066086947,0.03541581143319945,0.18108938651923684,1.057930588684102,-0.7577853585629267,0.6515012217864138,-0.014055564456997943,0.41751780379599124,-0.18305808175435948,0.24028414506616785,-0.3285785181000386,-0.5793192317481292,-0.10269031829668127,0.0960980546497245
94406,0.3952911302123025,0.33569767340798484,0.9400350734949668,0.8323495472005178,-0.09736502153830026,-0.17440347640004636,-1.1793544456064085,-1.8414430086859264,0.3166963080344108,0.3758723011902779,0.740147329236676,0.7216191827097393,0.5892216873289405,1.057930588684102,-0.7577853585629267,0.7960421530982053,0.41782496119847257,-0.18293052634308238,0.24026600438232795,-0.3286517109116823,-0.5793817272851433,-0.10276998947967761,-0.16959845834307227,0.3837062858427977
94422,0.32955798460074737,0.2767630026871311,0.9400350734949668,0.9800644526497992,-0.09736502153830026,-1.662870002396518,-1.4489796108144144,-1.7960200376357371,0.031381094921233615,0.3758723011902779,-0.5741325548206156,-0.5364203312972504,-0.6351752151001705,1.057930588684102,-0.7577853585629267,1.0851240157217883,-0.182719625944069,0.2403930848151355,-0.32863332150615265,-0.5794458735732965,-0.10285004525964828,-0.1696756489473449,1.2588735766874306,-0.003171033397053863
94438,0.26980057949933334,0.22318602930453646,0.8836421398452242,0.9791265802342484,-0.09736502153830026,-1.3651766971972237,-1.0677854117272334,-1.7051740955353414,-1.0367220105793782,0.3758723011902779,0.29518736849000676,0.2641502685253795,-0.6351752151001705,1.057930588684102,-0.7577853585629267,1.2296649470335799,0.24067184761006544,-0.32850560275641494,-0.5794113812396791,-0.10293138014387022,-0.16975323933752748,1.2587434263485868,-0.6626410796532056,-0.000978297537388958
94454,-0.023010705497595915,-0.039341140270177474,0.7395268649625466,1.3570891637012996,-0.09736502153830026,-1.392239724942614,1.72144043525214,-1.2963673560835864,0.8361163113942973,-1.568094373489396,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,1.057930588684102,-0.6450453547839101,-1.2275308852668758,-0.3283180392873784,-0.5792833811117185,-0.10292748373217957,-0.16983216100973836,1.2586132005038044,-0.6626999910012403,-0.6517503556890601,-0.0011132351287529523
94470,0.12040706674579818,0.08924359584804992,0.32597868486443066,0.16786694078263747,-0.09736502153830026,-0.6074119203262927,-0.8725396024386772,-0.6301637806806958,-1.1879146876137114,0.3758723011902779,0.23338737394185824,0.2641502685253795,-0.6351752151001705,1.057930588684102,-0.6450453547839101,1.2296649470335799,-0.5791360194656685,-0.1028000182291077,-0.1698239690496511,1.258482757359468,-0.6627594140616654,-0.6518096708040825,-0.6524205540868537,-0.0010120319352299565
94486,0.042722440113960064,0.019593530450677066,0.3698398554808977,0.39576993776152936,-0.09736502153830026,-0.6615379758170734,-0.9562163778480585,-0.5090358578801796,-1.1879146876137114,0.3758723011902779,-0.5906125533667885,-0.5364203312972504,-0.6351752151001705,1.057930588684102,-0.6450453547839101,1.3742058783453712,-0.10257627222421906,-0.16969642848732497,1.258399240436967,-0.6628205528994576,-0.6518694951591726,-0.6524798443546768,-0.6519179052885086,-0.0010007871359496237
94502,-0.070816629578727,-0.08220271897625302,0.3635739739642595,0.615232083000462,-0.09736502153830026,-0.9592312810163677,-1.3653028354050332,-0.40304892542971504,-1.1879146876137114,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,1.057930588684102,-0.6450453547839101,1.5187468096571628,-0.16948340654922275,1.2585251785030107,-0.6627807072655428,-0.6519310267985859,-0.6525396440147105,-0.651977214191731,-0.6518620554220258,-0.001057011132351288
94518,-0.21423440182212108,-0.2107874550944804,0.30718104031451643,0.8112474178506203,-0.09736502153830026,-1.311050641706443,-1.3374105769352396,-0.342484964029457,-1.1879146876137114,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,1.057930588684102,-0.6450453547839101,1.6632877409689544,1.2589671565815113,-0.6626526135954567,-0.6518918803566056,-0.6526011514817165,-0.652037032373057,-0.6519213663958482,-0.6521413047544398,-0.0010007871359496237
94534,-0.2560645853931103,-0.24829133646229604,0.29464927728124,0.8708023162381083,-0.09736502153830026,-1.608743946905737,-1.4117899328546895,-0.26678001227913006,-1.1879146876137114,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,1.057930588684102,-0.5323053510048935,-1.6611536792022503,-0.6625186167505019,-0.6517637989040106,-0.6525619620125401,-0.6520985579693686,-0.6519811866350955,-0.6522006053752626,-0.6518620554220258,-0.0010907455301922863
94550,-0.30984624998438326,-0.29651061250663147,0.2883833957646018,0.9894431768053092,-0.09736502153830026,-1.608743946905737,-1.430384771834552,-0.23649803157900962,-1.1879146876137114,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,1.057930588684102,-0.5323053510048935,-1.5166127478904587,-0.6516280564889196,-0.6524338798080996,-0.6520594007705892,-0.6520427142457743,-0.6522604153249031,-0.6519213663958482,-0.6523088543538882,-0.0011919487237152817
94566,-0.3755793955959388,-0.35544528322748564,0.2194586990815823,0.9805333888575749,-0.09736502153830026,-1.2839876139610524,1.8423068886212461,-0.19107506052880316,-1.1879146876137114,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,1.057930588684102,-0.5323053510048935,-1.3720718165786674,-0.6522982448127093,-0.6519313191300329,-0.6520035606325947,-0.6523219328637455,-0.6519811866350955,-0.6523681487629112,-0.6528115031522334,-0.0011469695265939504
94582,-0.4233853196770699,-0.3983068619335612,0.2006610545316681,1.0644729700493887,-0.09736502153830026,-1.5816809191603467,-1.4210873523446208,-0.14565208947861388,-1.0367220105793782,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,1.057930588684102,-0.5323053510048935,-1.2275308852668758,-0.651795603569867,-0.6518754790546921,-0.6522827613225675,-0.6520427142457743,-0.6524279525387876,-0.6528707789258569,-0.6525881036863022,-0.0011132351287529523
94598,-0.4592397627379184,-0.43045304596311806,0.15679988391520105,1.0419640320761652,-0.09736502153830026,-1.662870002396518,-1.4489796108144144,-0.039665157028149337,0.7678357475723404,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,1.057930588684102,-0.5323053510048935,-1.0829899539550842,-0.6517397545428845,-0.6521546794313959,-0.6520035606325947,-0.6524894640345281,-0.6529305641804412,-0.6526473877423254,-0.6524205540868537,-0.0011244799280332848
94614,-0.3337492120249488,-0.31794140185966924,0.07534342419890559,0.5631801639373817,-0.09736502153830026,-0.30971861512699833,-1.244436382035927,-0.06994713772828698,0.9604844812128616,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,1.057930588684102,-0.5323053510048935,-0.9384490226432928,-0.652018999677797,-0.6518754790546921,-0.6524502817365511,-0.6529920575468761,-0.6527071812285952,-0.6524798443546768,-0.6524764039533365,-0.0011019903294726193
94630,-0.3397249525350903,-0.3232990991979288,0.06281166116562917,0.5552082484051981,-0.09736502153830026,-0.20146650414543665,-1.1235699286668208,0.02089880437210875,0.9751160306032811,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,1.057930588684102,-0.5323053510048935,-0.7939080913315013,-0.6517397545428845,-0.6523221996574181,-0.652952842978502,-0.6527686826524992,-0.6525396440147105,-0.6525356921505596,-0.652364704220371,-0.0011019903294726193
94646,-0.3576521740655143,-0.339372191212707,0.006418727515886118,0.47924058274556797,-0.09736502153830026,-0.09321439316387523,-1.170057026116477,0.11174474647250449,1.1750805389390122,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,1.057930588684102,-0.5323053510048935,-0.6493671600197098,-0.6521865467587443,-0.6528247603354849,-0.6527294824265238,-0.6526011514817165,-0.652595489752672,-0.652423996558794,-0.652364704220371,-0.0013831103114809405
94662,-0.3576521740655143,-0.339372191212707,-0.04370832461721871,0.371385254957203,-0.09736502153830026,0.6104243282162751,-1.1793544456064085,0.15716771752269373,0.9824318052984907,0.3758723011902779,-0.5947325530033318,-0.5364203312972504,-0.6351752151001705,1.057930588684102,-0.5323053510048935,-0.5048262287079183,-0.6526891880015866,-0.6526014000341219,-0.6525619620125401,-0.6526569952053107,-0.6524837982767491,-0.652423996558794,-0.6537609508824409,0.014562015068031037
94678,-0.2919190284539592,-0.2804375204918533,-0.031176561583942726,0.2649367357921652,-0.09736502153830026,0.556298272725494,-1.1514621871366146,0.2631546499731583,-0.9123538407608137,0.3758723011902779,-0.12505259443740313,-0.07895141711289051,-0.22704291429046686,1.057930588684102,-0.5323053510048935,-0.3602852973961268,-0.6524657918936567,-0.6524338798080996,-0.6526178021505347,-0.6525453077581223,-0.6524837982767491,-0.6538201914558656,-0.5745658402098345,0.14546272349038572
94694,-0.17837995876127213,-0.17864127106492317,0.01895049054916255,0.14957842867939303,-0.09736502153830026,1.0434327721425212,-1.1328673481567522,0.35400059207355405,0.928782790866953,0.3758723011902779,0.09330738629938827,0.1497830399792894,0.18108938651923684,1.057930588684102,-0.5323053510048935,-0.21574436608433528,-0.6522982448127093,-0.6524897198834403,-0.6525061218745456,-0.6525453077581223,-0.6538799417257867,-0.5746280168939688,0.07558245551640741,0.21251546159901044
94710,-0.04691366753816103,-0.060771929623214864,-0.031176561583942726,-0.1725807460623741,-0.09736502153830026,0.6645503837070557,-0.9562163778480585,0.3994235631237433,-0.9123538407608137,-1.568094373489396,1.0697473001601345,1.0647208683480094,0.9973539881386442,1.057930588684102,-0.5323053510048935,-0.07120343477254376,-0.6523540938396917,-0.6523780397327589,-0.6525061218745456,-0.6539414008479777,-0.5746906852963771,0.0754961749784143,0.40861520935332674,0.2804565388507815
94726,0.04869818062410113,0.024951227788936225,0.012684609032524333,-0.2541756462153108,-0.09736502153830026,0.745739466943227,-1.0584879922373023,0.3691415824236056,0.21427546230147534,0.3758723011902779,1.0079473056119863,1.0647208683480094,0.9973539881386442,1.057930588684102,-0.5323053510048935,0.07333749653924775,-0.6522423957857267,-0.6523780397327589,-0.6539021253244094,-0.5747550007913825,0.07540955031346562,0.4085165818279133,0.7460601026423871,0.33329585066906553
94742,0.18016447184721224,0.14282056923064454,0.06907754268226737,-0.37609906023693995,-0.09736502153830026,-0.7968531145440253,-1.2723286405057208,0.30857762102334757,0.1752579972603571,0.3758723011902779,0.8884673161522324,0.8359864112558294,0.9973539881386442,1.057930588684102,-0.5323053510048935,0.21787842785103925,-0.6522423957857267,-0.6537740416162776,-0.5747208096481368,0.07532178556886031,0.4084176857779007,0.7459489645521584,1.008498625245051,0.2594400089958394
94758,0.1443100287863633,0.11067438520108731,0.006418727515886118,-0.4047041689112453,-0.09736502153830026,-0.8239161422894158,-1.1514621871366146,0.30857762102334757,1.0507123691204476,0.3758723011902779,0.08918738666284504,0.03541581143319945,0.18108938651923684,1.057930588684102,-0.5323053510048935,0.36241935916283075,-0.6536386214602887,-0.5745928147830955,0.07531423674642575,0.4083179093611569,0.7458376345412946,1.0083777574057216,0.6416767021860393,0.12668390869222984
94774,0.22199465541820226,0.18032445059846092,0.10040695026545801,-0.3868845930157766,-0.09736502153830026,0.04210074556307673,-1.170057026116477,-0.0093831763280289,0.9117126499114637,0.3758723011902779,0.8596273186964298,0.8359864112558294,0.9973539881386442,1.057930588684102,-0.5323053510048935,0.5069602904746222,-0.5744447011991407,0.07544150225856307,0.4082889796079302,0.7457256873173965,1.0082567572223915,0.6415694340470915,-0.01768682150986399,0.4213651186326324
94790,0.30565502256018146,0.25533221333409295,0.1505340023985633,-0.43612289483220373,-0.09736502153830026,-0.282655587381608,-0.8539447634588148,-0.10022911842840741,-0.024706511075373784,0.3758723011902779,1.1150672961621102,1.0647208683480094,0.9973539881386442,1.057930588684102,-0.5323053510048935,0.6515012217864138,0.07569382190383762,0.4084158715154489,0.7456750933710042,1.0081353444866072,0.6414619502912478,-0.017769644145963437,1.4459147795383185,0.3963117058360509
94806,0.29370354153989847,0.24461681865757387,0.10667283178209622,-0.4858301328564066,-0.09736502153830026,0.23154193978080953,-0.9097292803984023,-0.14565208947861388,0.9970633546889098,0.3758723011902779,0.5300273477729711,0.4928847256175594,0.5892216873289405,1.057930588684102,-0.5323053510048935,0.7960421530982053,0.4087215698003291,0.7458016067242539,1.008067901807397,0.6413537679198111,-0.01785283208224254,1.4457776947602874,1.3214812770146471,0.17090970426177893
94822,0.25784909847905035,0.21247063462801738,0.1693316469484775,-0.33201905670604326,-0.09736502153830026,-0.39090769836316946,-1.0956776701970272,-0.17593407017873433,0.4435030694180451,0.3758723011902779,0.2539873721245744,0.2641502685253795,0.18108938651923684,1.057930588684102,-0.5323053510048935,0.9405830844099968,0.746161390828436,1.0081941207504332,0.6413098754591895,-0.01793723283347685,1.4456405769368736,1.321348805533274,0.20197070336697728,0.07225908017541888
94838,0.17418873133707033,0.13746287189238462,0.13800223936528686,-0.24901734792978003,-0.09736502153830026,-0.47209678159934054,-0.8353499244789523,-0.17593407017873433,0.46545039350367395,0.3758723011902779,-0.5411725577282698,-0.5364203312972504,-0.6351752151001705,1.057930588684102,-0.5323053510048935,1.0851240157217883,1.0085959686190809,0.6414365059123942,-0.017938793704473724,1.4455033876764893,1.3212162727586483,0.20187973706132825,-0.2880001752866022,-0.0034071741819408532
94854,0.08455262368494923,0.05709741181849269,0.1943951730150299,0.0009256508145601696,-0.09736502153830026,-0.986294308761758,-0.8539447634588148,-0.0850881280783558,1.1580103979835228,0.3758723011902779,0.2045473764860556,0.1497830399792894,-0.6351752151001705,1.057930588684102,-0.5323053510048935,1.2296649470335799,0.6417795593981925,-0.017811423560487812,1.4454078625807165,1.3210835715085816,0.2017884553203441,-0.28807297621900985,-0.6638139268493445,-0.0010007871359496237
94870,0.12040706674579818,0.08924359584804992,0.20692693604830634,-0.051126268248520054,-0.09736502153830026,-0.7156640313078542,-0.9562163778480585,-0.0093831763280289,1.1580103979835228,0.3758723011902779,-0.5700125551840723,-0.5364203312972504,-0.6351752151001705,1.057930588684102,-0.5323053510048935,1.3742058783453712,-0.017574053156893855,1.445533590819179,1.3209960351288588,0.201696132062566,-0.2881462038159113,-0.6638727947147806,-0.6518620554220258,-0.0010682559316316207
94886,0.042722440113960064,0.019593530450677066,0.16306576543183926,0.013117992216723351,-0.09736502153830026,-1.256924586215662,-0.6308066957004649,0.02089880437210875,0.13867912378430874,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,1.057930588684102,-0.5323053510048935,1.5187468096571628,1.446005547945816,1.3211219029599912,0.20168046902809342,-0.28822085502947153,-0.663932174558857,-0.6519213663958482,-0.6521971546209225,-0.001124479928033285
94902,0.024795218583535165,0.0035204384358980714,0.15679988391520105,0.03328224915106941,-0.09736502153830026,-1.5546178914149562,-1.197949284586271,-0.0093831763280289,0.8312391282641575,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,1.057930588684102,-0.5323053510048935,1.6632877409689544,1.3215739158288649,0.20180759275467783,-0.2882050615980981,-0.6639932710949362,-0.6519811866350955,-0.6522564531711454,-0.6524764039533365,-0.0011582143258742836
94918,-0.10069533212943403,-0.10899120566755033,0.15679988391520105,0.2597784375066347,-0.09736502153830026,-1.1486724752341004,-0.7795654075393649,-0.06994713772828698,0.6166430705380072,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,1.057930588684102,-0.41956534722587685,-1.6611536792022503,0.20208016996517586,-0.2880773882097127,-0.6639533501634285,-0.6520427142457743,-0.6523162610628646,-0.6525356921505596,-0.652643953552785,-0.0011132351287529523
94934,-0.23216162335254514,-0.22686054710925863,0.14426812088192506,0.503156329342118,-0.09736502153830026,-1.662870002396518,-1.4489796108144144,-0.13051109912854506,-0.99770454553826,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,1.057930588684102,-0.41956534722587685,-1.5166127478904587,-0.2878833437520673,-0.6638252551776125,-0.6520035606325947,-0.6523777765873398,-0.652595489752672,-0.6527032355382083,-0.6524205540868537,-0.0011132351287529523
94950,-0.30984624998438326,-0.29651061250663147,0.11920459481537266,0.6232039985326455,-0.09736502153830026,-1.662870002396518,-1.4489796108144144,-0.13051109912854506,-0.7660383468566204,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,1.057930588684102,-0.41956534722587685,-1.3720718165786674,-0.6636914463171341,-0.6518754790546921,-0.652338601460562,-0.6526569952053107,-0.6527630269665566,-0.6524798443546768,-0.6524205540868537,-0.0011469695265939504
94966,-0.41143383865678734,-0.3875914672570425,0.12547047633201042,0.855327421381517,-0.09736502153830026,-1.5816809191603467,-1.356005415915102,-0.13051109912854506,-0.07347834237677159,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,1.057930588684102,-0.41956534722587685,-1.2275308852668758,-0.6517397545428845,-0.6522105195067367,-0.6526178021505347,-0.6528245263760935,-0.6525396440147105,-0.6524798443546768,-0.6525881036863022,-0.0011469695265939504
94982,-0.3696036550857973,-0.3500875858892261,0.14426812088192506,0.8013997574873345,-0.09736502153830026,-1.662870002396518,-1.4489796108144144,-0.19107506052880316,0.6678534934044748,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,1.057930588684102,-0.41956534722587685,-1.0829899539550842,-0.6520748487047794,-0.6524897198834403,-0.6527853225645184,-0.6526011514817165,-0.6525396440147105,-0.6526473877423254,-0.6525881036863022,-0.0011357247273136176
94998,-0.30387050947424177,-0.29115291516837194,0.1943951730150299,0.7559129453331113,-0.09736502153830026,-1.1486724752341004,-1.4489796108144144,-0.206216050878872,1.1580103979835228,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,1.057930588684102,-0.41956534722587685,-0.9384490226432928,-0.6523540938396917,-0.6526572401094627,-0.6525619620125401,-0.6526011514817165,-0.6527071812285952,-0.6526473877423254,-0.6525322538198194,-0.001113235128752952
95014,-0.26204032590325216,-0.2536490338005559,0.1693316469484775,0.6081980398838298,-0.09736502153830026,-0.6886010035624638,-0.40766862794211506,-0.23649803157900962,1.2506768774561785,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,1.057930588684102,-0.41956534722587685,-0.7939080913315013,-0.6525216409206392,-0.6524338798080996,-0.6525619620125401,-0.6527686826524992,-0.6527071812285952,-0.6525915399464426,-0.6524205540868537,-0.001113235128752952
95030,-0.23216162335254514,-0.22686054710925863,0.23199046211485874,0.6902618762445419,-0.09736502153830026,-0.8509791700348062,-0.482047983861565,-0.23649803157900962,1.2506768774561785,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,1.057930588684102,-0.41956534722587685,-0.6493671600197098,-0.6522982448127093,-0.6524338798080996,-0.6527294824265238,-0.6527686826524992,-0.6526513354906337,-0.6524798443546768,-0.6524205540868537,-0.001338131114359609
95046,-0.27399180692353514,-0.26436442847707503,0.22572458059822054,0.7573197539564378,-0.09736502153830026,-0.7427270590532447,-0.2960995940629401,-0.2213570412289408,0.8068532126134585,0.3758723011902779,-0.5741325548206156,-0.5364203312972504,-0.6351752151001705,1.057930588684102,-0.41956534722587685,-0.5048262287079183,-0.6522982448127093,-0.6526014000341219,-0.6527294824265238,-0.6527128389289051,-0.6525396440147105,-0.6524798443546768,-0.6535375514165096,0.022388395367142704
95062,-0.11862255365985808,-0.12506429768232855,0.20692693604830634,0.3967078101770801,-0.09736502153830026,0.1774158842900287,-0.13804346273410895,-0.2213570412289408,1.1897120883294314,0.3758723011902779,-0.3887325711761701,-0.4220531027511604,-0.22704291429046686,1.057930588684102,-0.41956534722587685,-0.3602852973961268,-0.6524657918936567,-0.6526014000341219,-0.6526736422885293,-0.6526011514817165,-0.6525396440147105,-0.653596800272334,-0.5356943331378076,0.08095131001911617
95078,0.07857688317480815,0.05173971448023353,0.2695857512146876,0.14910949247161728,-0.09736502153830026,-1.2839876139610524,-0.8911344414185398,-0.206216050878872,-0.07591693394184151,0.3758723011902779,0.43938735576901994,0.4928847256175594,0.5892216873289405,1.057930588684102,-0.41956534722587685,-0.21574436608433528,-0.6524657918936567,-0.6525455599587812,-0.6525619620125401,-0.6526011514817165,-0.6536565587739406,-0.5357579509594976,-0.2448282284954,0.29083548858652875
